"ESTACION_ID","NOMBRE_FGDA","NOMBRE_EST","MSFL_CODE","MED_CONCENTRACION_ESTANDAR","MED_FECHA_INICIO","MED_FECHA_FINAL","LATITUD","LONGITUD","ALTITUD","NOMBRE_UNIDAD","SIGLA_UNIDAD","DURACIÓN","CODIGO_DEPARTAMENTO","DEPARTAMENTO","CODIGO_MUNICIPIO","MUNICIPIO","TIPO_ESTACION"
"8258","CORTOLIMA","CORTOLIMA","PM10","26.42","2022 Aug 21 12:00:00 AM","2022 Aug 22 12:00:00 AM","4.433181","-75.211139","1,191","Microgramos por metro cúbico","ug/m3","1,440","73","Tolima","73001","Ibagué","Fija"
"8258","CORTOLIMA","CORTOLIMA","PM10","25.49","2022 Nov 07 12:00:00 AM","2022 Nov 08 12:00:00 AM","4.433181","-75.211139","1,191","Microgramos por metro cúbico","ug/m3","1,440","73","Tolima","73001","Ibagué","Fija"
"8258","CORTOLIMA","CORTOLIMA","PM10","23.79","2022 Dec 19 12:00:00 AM","2022 Dec 20 12:00:00 AM","4.433181","-75.211139","1,191","Microgramos por metro cúbico","ug/m3","1,440","73","Tolima","73001","Ibagué","Fija"
"8258","CORTOLIMA","CORTOLIMA","PM10","23.8","2022 Feb 10 12:00:00 AM","2022 Feb 11 12:00:00 AM","4.433181","-75.211139","1,191","Microgramos por metro cúbico","ug/m3","1,440","73","Tolima","73001","Ibagué","Fija"
"8258","CORTOLIMA","CORTOLIMA","PM10","23.49","2022 Sep 29 12:00:00 AM","2022 Sep 30 12:00:00 AM","4.433181","-75.211139","1,191","Microgramos por metro cúbico","ug/m3","1,440","73","Tolima","73001","Ibagué","Fija"
"8258","CORTOLIMA","CORTOLIMA","PM10","22.28","2022 Oct 30 12:00:00 AM","2022 Oct 31 12:00:00 AM","4.433181","-75.211139","1,191","Microgramos por metro cúbico","ug/m3","1,440","73","Tolima","73001","Ibagué","Fija"
"8258","CORTOLIMA","CORTOLIMA","PM10","28.53","2022 Aug 01 12:00:00 AM","2022 Aug 02 12:00:00 AM","4.433181","-75.211139","1,191","Microgramos por metro cúbico","ug/m3","1,440","73","Tolima","73001","Ibagué","Fija"
"31477","CORTOLIMA","POLICÍA DE CARRETERAS","PM10","22.99","2022 Dec 06 12:00:00 AM","2022 Dec 07 12:00:00 AM","4.435278","-75.202222","1,126","Microgramos por metro cúbico","ug/m3","1,440","73","Tolima","73001","Ibagué","Fija"
"31477","CORTOLIMA","POLICÍA DE CARRETERAS","PM10","24.19","2022 Jun 21 12:00:00 AM","2022 Jun 22 12:00:00 AM","4.435278","-75.202222","1,126","Microgramos por metro cúbico","ug/m3","1,440","73","Tolima","73001","Ibagué","Fija"
"8258","CORTOLIMA","CORTOLIMA","PM10","26.8","2022 Jul 30 12:00:00 AM","2022 Jul 31 12:00:00 AM","4.433181","-75.211139","1,191","Microgramos por metro cúbico","ug/m3","1,440","73","Tolima","73001","Ibagué","Fija"
"31477","CORTOLIMA","POLICÍA DE CARRETERAS","PM10","25.25","2022 Apr 26 12:00:00 AM","2022 Apr 27 12:00:00 AM","4.435278","-75.202222","1,126","Microgramos por metro cúbico","ug/m3","1,440","73","Tolima","73001","Ibagué","Fija"
"8258","CORTOLIMA","CORTOLIMA","PM10","22.77","2022 Dec 03 12:00:00 AM","2022 Dec 04 12:00:00 AM","4.433181","-75.211139","1,191","Microgramos por metro cúbico","ug/m3","1,440","73","Tolima","73001","Ibagué","Fija"
"8258","CORTOLIMA","CORTOLIMA","PM10","25.01","2022 Mar 17 12:00:00 AM","2022 Mar 18 12:00:00 AM","4.433181","-75.211139","1,191","Microgramos por metro cúbico","ug/m3","1,440","73","Tolima","73001","Ibagué","Fija"
"8258","CORTOLIMA","CORTOLIMA","PM10","24.58","2022 Feb 01 12:00:00 AM","2022 Feb 02 12:00:00 AM","4.433181","-75.211139","1,191","Microgramos por metro cúbico","ug/m3","1,440","73","Tolima","73001","Ibagué","Fija"
"8258","CORTOLIMA","CORTOLIMA","PM10","22.39","2022 Dec 04 12:00:00 AM","2022 Dec 05 12:00:00 AM","4.433181","-75.211139","1,191","Microgramos por metro cúbico","ug/m3","1,440","73","Tolima","73001","Ibagué","Fija"
"8258","CORTOLIMA","CORTOLIMA","PM10","24.54","2022 May 09 12:00:00 AM","2022 May 10 12:00:00 AM","4.433181","-75.211139","1,191","Microgramos por metro cúbico","ug/m3","1,440","73","Tolima","73001","Ibagué","Fija"
"8258","CORTOLIMA","CORTOLIMA","PM10","23.62","2022 Sep 30 12:00:00 AM","2022 Oct 01 12:00:00 AM","4.433181","-75.211139","1,191","Microgramos por metro cúbico","ug/m3","1,440","73","Tolima","73001","Ibagué","Fija"
"31477","CORTOLIMA","POLICÍA DE CARRETERAS","PM10","23","2022 Jan 17 12:00:00 AM","2022 Jan 18 12:00:00 AM","4.435278","-75.202222","1,126","Microgramos por metro cúbico","ug/m3","1,440","73","Tolima","73001","Ibagué","Fija"
"8258","CORTOLIMA","CORTOLIMA","PM10","25.84","2022 May 25 12:00:00 AM","2022 May 26 12:00:00 AM","4.433181","-75.211139","1,191","Microgramos por metro cúbico","ug/m3","1,440","73","Tolima","73001","Ibagué","Fija"
"8258","CORTOLIMA","CORTOLIMA","PM10","24.8","2022 May 26 12:00:00 AM","2022 May 27 12:00:00 AM","4.433181","-75.211139","1,191","Microgramos por metro cúbico","ug/m3","1,440","73","Tolima","73001","Ibagué","Fija"
"8258","CORTOLIMA","CORTOLIMA","PM10","22.01","2022 Apr 11 12:00:00 AM","2022 Apr 12 12:00:00 AM","4.433181","-75.211139","1,191","Microgramos por metro cúbico","ug/m3","1,440","73","Tolima","73001","Ibagué","Fija"
"8258","CORTOLIMA","CORTOLIMA","PM10","27.67","2022 Nov 19 12:00:00 AM","2022 Nov 20 12:00:00 AM","4.433181","-75.211139","1,191","Microgramos por metro cúbico","ug/m3","1,440","73","Tolima","73001","Ibagué","Fija"
"8258","CORTOLIMA","CORTOLIMA","PM10","22.69","2022 Mar 10 12:00:00 AM","2022 Mar 11 12:00:00 AM","4.433181","-75.211139","1,191","Microgramos por metro cúbico","ug/m3","1,440","73","Tolima","73001","Ibagué","Fija"
"8258","CORTOLIMA","CORTOLIMA","PM10","25.39","2022 Jan 17 12:00:00 AM","2022 Jan 18 12:00:00 AM","4.433181","-75.211139","1,191","Microgramos por metro cúbico","ug/m3","1,440","73","Tolima","73001","Ibagué","Fija"
"31477","CORTOLIMA","POLICÍA DE CARRETERAS","PM10","31.61","2022 Nov 03 12:00:00 AM","2022 Nov 04 12:00:00 AM","4.435278","-75.202222","1,126","Microgramos por metro cúbico","ug/m3","1,440","73","Tolima","73001","Ibagué","Fija"
"8258","CORTOLIMA","CORTOLIMA","PM10","22.96","2022 May 07 12:00:00 AM","2022 May 08 12:00:00 AM","4.433181","-75.211139","1,191","Microgramos por metro cúbico","ug/m3","1,440","73","Tolima","73001","Ibagué","Fija"
"8258","CORTOLIMA","CORTOLIMA","PM10","25.2","2022 Feb 15 12:00:00 AM","2022 Feb 16 12:00:00 AM","4.433181","-75.211139","1,191","Microgramos por metro cúbico","ug/m3","1,440","73","Tolima","73001","Ibagué","Fija"
"31477","CORTOLIMA","POLICÍA DE CARRETERAS","PM10","30.74","2022 Jun 09 12:00:00 AM","2022 Jun 10 12:00:00 AM","4.435278","-75.202222","1,126","Microgramos por metro cúbico","ug/m3","1,440","73","Tolima","73001","Ibagué","Fija"
"8258","CORTOLIMA","CORTOLIMA","PM10","20.36","2022 Jun 12 12:00:00 AM","2022 Jun 13 12:00:00 AM","4.433181","-75.211139","1,191","Microgramos por metro cúbico","ug/m3","1,440","73","Tolima","73001","Ibagué","Fija"
"8258","CORTOLIMA","CORTOLIMA","PM10","30.53","2022 Aug 04 12:00:00 AM","2022 Aug 05 12:00:00 AM","4.433181","-75.211139","1,191","Microgramos por metro cúbico","ug/m3","1,440","73","Tolima","73001","Ibagué","Fija"
"8258","CORTOLIMA","CORTOLIMA","PM10","26.95","2022 Sep 10 12:00:00 AM","2022 Sep 11 12:00:00 AM","4.433181","-75.211139","1,191","Microgramos por metro cúbico","ug/m3","1,440","73","Tolima","73001","Ibagué","Fija"
"8258","CORTOLIMA","CORTOLIMA","PM10","24.69","2022 Jan 10 12:00:00 AM","2022 Jan 11 12:00:00 AM","4.433181","-75.211139","1,191","Microgramos por metro cúbico","ug/m3","1,440","73","Tolima","73001","Ibagué","Fija"
"8258","CORTOLIMA","CORTOLIMA","PM10","26.19","2022 Mar 02 12:00:00 AM","2022 Mar 03 12:00:00 AM","4.433181","-75.211139","1,191","Microgramos por metro cúbico","ug/m3","1,440","73","Tolima","73001","Ibagué","Fija"
"8258","CORTOLIMA","CORTOLIMA","PM10","26.65","2022 Oct 20 12:00:00 AM","2022 Oct 21 12:00:00 AM","4.433181","-75.211139","1,191","Microgramos por metro cúbico","ug/m3","1,440","73","Tolima","73001","Ibagué","Fija"
"8258","CORTOLIMA","CORTOLIMA","PM10","24.18","2022 Jan 03 12:00:00 AM","2022 Jan 04 12:00:00 AM","4.433181","-75.211139","1,191","Microgramos por metro cúbico","ug/m3","1,440","73","Tolima","73001","Ibagué","Fija"
"8258","CORTOLIMA","CORTOLIMA","PM10","26.84","2022 May 18 12:00:00 AM","2022 May 19 12:00:00 AM","4.433181","-75.211139","1,191","Microgramos por metro cúbico","ug/m3","1,440","73","Tolima","73001","Ibagué","Fija"
"31477","CORTOLIMA","POLICÍA DE CARRETERAS","PM10","29.47","2022 Oct 16 12:00:00 AM","2022 Oct 17 12:00:00 AM","4.435278","-75.202222","1,126","Microgramos por metro cúbico","ug/m3","1,440","73","Tolima","73001","Ibagué","Fija"
"8258","CORTOLIMA","CORTOLIMA","PM10","19.94","2022 Apr 18 12:00:00 AM","2022 Apr 19 12:00:00 AM","4.433181","-75.211139","1,191","Microgramos por metro cúbico","ug/m3","1,440","73","Tolima","73001","Ibagué","Fija"
"8258","CORTOLIMA","CORTOLIMA","PM10","21.41","2022 Feb 06 12:00:00 AM","2022 Feb 07 12:00:00 AM","4.433181","-75.211139","1,191","Microgramos por metro cúbico","ug/m3","1,440","73","Tolima","73001","Ibagué","Fija"
"8258","CORTOLIMA","CORTOLIMA","PM10","26.16","2022 Nov 03 12:00:00 AM","2022 Nov 04 12:00:00 AM","4.433181","-75.211139","1,191","Microgramos por metro cúbico","ug/m3","1,440","73","Tolima","73001","Ibagué","Fija"
"31477","CORTOLIMA","POLICÍA DE CARRETERAS","PM10","31","2022 Jan 20 12:00:00 AM","2022 Jan 21 12:00:00 AM","4.435278","-75.202222","1,126","Microgramos por metro cúbico","ug/m3","1,440","73","Tolima","73001","Ibagué","Fija"
"31477","CORTOLIMA","POLICÍA DE CARRETERAS","PM10","20","2022 Feb 01 12:00:00 AM","2022 Feb 02 12:00:00 AM","4.435278","-75.202222","1,126","Microgramos por metro cúbico","ug/m3","1,440","73","Tolima","73001","Ibagué","Fija"
"31477","CORTOLIMA","POLICÍA DE CARRETERAS","PM10","28.52","2022 Jul 18 12:00:00 AM","2022 Jul 19 12:00:00 AM","4.435278","-75.202222","1,126","Microgramos por metro cúbico","ug/m3","1,440","73","Tolima","73001","Ibagué","Fija"
"31477","CORTOLIMA","POLICÍA DE CARRETERAS","PM10","21.51","2022 Sep 19 12:00:00 AM","2022 Sep 20 12:00:00 AM","4.435278","-75.202222","1,126","Microgramos por metro cúbico","ug/m3","1,440","73","Tolima","73001","Ibagué","Fija"
"31477","CORTOLIMA","POLICÍA DE CARRETERAS","PM10","28.17","2022 May 27 12:00:00 AM","2022 May 28 12:00:00 AM","4.435278","-75.202222","1,126","Microgramos por metro cúbico","ug/m3","1,440","73","Tolima","73001","Ibagué","Fija"
"8258","CORTOLIMA","CORTOLIMA","PM10","24.02","2022 Jun 21 12:00:00 AM","2022 Jun 22 12:00:00 AM","4.433181","-75.211139","1,191","Microgramos por metro cúbico","ug/m3","1,440","73","Tolima","73001","Ibagué","Fija"
"8258","CORTOLIMA","CORTOLIMA","PM10","28.35","2022 Aug 29 12:00:00 AM","2022 Aug 30 12:00:00 AM","4.433181","-75.211139","1,191","Microgramos por metro cúbico","ug/m3","1,440","73","Tolima","73001","Ibagué","Fija"
"8258","CORTOLIMA","CORTOLIMA","PM10","20.03","2022 Nov 22 12:00:00 AM","2022 Nov 23 12:00:00 AM","4.433181","-75.211139","1,191","Microgramos por metro cúbico","ug/m3","1,440","73","Tolima","73001","Ibagué","Fija"
"8258","CORTOLIMA","CORTOLIMA","PM10","28.28","2022 Aug 05 12:00:00 AM","2022 Aug 06 12:00:00 AM","4.433181","-75.211139","1,191","Microgramos por metro cúbico","ug/m3","1,440","73","Tolima","73001","Ibagué","Fija"
"8258","CORTOLIMA","CORTOLIMA","PM10","25.48","2022 Feb 09 12:00:00 AM","2022 Feb 10 12:00:00 AM","4.433181","-75.211139","1,191","Microgramos por metro cúbico","ug/m3","1,440","73","Tolima","73001","Ibagué","Fija"
"8258","CORTOLIMA","CORTOLIMA","PM10","26.09","2022 Dec 29 12:00:00 AM","2022 Dec 30 12:00:00 AM","4.433181","-75.211139","1,191","Microgramos por metro cúbico","ug/m3","1,440","73","Tolima","73001","Ibagué","Fija"
"8258","CORTOLIMA","CORTOLIMA","PM10","18.39","2022 Nov 23 12:00:00 AM","2022 Nov 24 12:00:00 AM","4.433181","-75.211139","1,191","Microgramos por metro cúbico","ug/m3","1,440","73","Tolima","73001","Ibagué","Fija"
"31477","CORTOLIMA","POLICÍA DE CARRETERAS","PM10","22.5","2022 Aug 26 12:00:00 AM","2022 Aug 27 12:00:00 AM","4.435278","-75.202222","1,126","Microgramos por metro cúbico","ug/m3","1,440","73","Tolima","73001","Ibagué","Fija"
"8258","CORTOLIMA","CORTOLIMA","PM10","21.53","2022 Jan 30 12:00:00 AM","2022 Jan 31 12:00:00 AM","4.433181","-75.211139","1,191","Microgramos por metro cúbico","ug/m3","1,440","73","Tolima","73001","Ibagué","Fija"
"8258","CORTOLIMA","CORTOLIMA","PM10","26.03","2022 Oct 14 12:00:00 AM","2022 Oct 15 12:00:00 AM","4.433181","-75.211139","1,191","Microgramos por metro cúbico","ug/m3","1,440","73","Tolima","73001","Ibagué","Fija"
"31477","CORTOLIMA","POLICÍA DE CARRETERAS","PM10","30.31","2022 Oct 04 12:00:00 AM","2022 Oct 05 12:00:00 AM","4.435278","-75.202222","1,126","Microgramos por metro cúbico","ug/m3","1,440","73","Tolima","73001","Ibagué","Fija"
"8258","CORTOLIMA","CORTOLIMA","PM10","26.35","2022 Jul 09 12:00:00 AM","2022 Jul 10 12:00:00 AM","4.433181","-75.211139","1,191","Microgramos por metro cúbico","ug/m3","1,440","73","Tolima","73001","Ibagué","Fija"
"8258","CORTOLIMA","CORTOLIMA","PM10","21.63","2022 Jun 05 12:00:00 AM","2022 Jun 06 12:00:00 AM","4.433181","-75.211139","1,191","Microgramos por metro cúbico","ug/m3","1,440","73","Tolima","73001","Ibagué","Fija"
"8258","CORTOLIMA","CORTOLIMA","PM10","23.38","2022 Mar 14 12:00:00 AM","2022 Mar 15 12:00:00 AM","4.433181","-75.211139","1,191","Microgramos por metro cúbico","ug/m3","1,440","73","Tolima","73001","Ibagué","Fija"
"8258","CORTOLIMA","CORTOLIMA","PM10","27.1","2022 Dec 27 12:00:00 AM","2022 Dec 28 12:00:00 AM","4.433181","-75.211139","1,191","Microgramos por metro cúbico","ug/m3","1,440","73","Tolima","73001","Ibagué","Fija"
"8258","CORTOLIMA","CORTOLIMA","PM10","28.65","2022 Aug 08 12:00:00 AM","2022 Aug 09 12:00:00 AM","4.433181","-75.211139","1,191","Microgramos por metro cúbico","ug/m3","1,440","73","Tolima","73001","Ibagué","Fija"
"8258","CORTOLIMA","CORTOLIMA","PM10","28.17","2022 Aug 25 12:00:00 AM","2022 Aug 26 12:00:00 AM","4.433181","-75.211139","1,191","Microgramos por metro cúbico","ug/m3","1,440","73","Tolima","73001","Ibagué","Fija"
"8258","CORTOLIMA","CORTOLIMA","PM10","24.26","2022 Jan 14 12:00:00 AM","2022 Jan 15 12:00:00 AM","4.433181","-75.211139","1,191","Microgramos por metro cúbico","ug/m3","1,440","73","Tolima","73001","Ibagué","Fija"
"8258","CORTOLIMA","CORTOLIMA","PM10","20.42","2022 Apr 15 12:00:00 AM","2022 Apr 16 12:00:00 AM","4.433181","-75.211139","1,191","Microgramos por metro cúbico","ug/m3","1,440","73","Tolima","73001","Ibagué","Fija"
"8258","CORTOLIMA","CORTOLIMA","PM10","18.67","2022 Apr 25 12:00:00 AM","2022 Apr 26 12:00:00 AM","4.433181","-75.211139","1,191","Microgramos por metro cúbico","ug/m3","1,440","73","Tolima","73001","Ibagué","Fija"
"31477","CORTOLIMA","POLICÍA DE CARRETERAS","PM10","21.25","2022 Oct 01 12:00:00 AM","2022 Oct 02 12:00:00 AM","4.435278","-75.202222","1,126","Microgramos por metro cúbico","ug/m3","1,440","73","Tolima","73001","Ibagué","Fija"
"8258","CORTOLIMA","CORTOLIMA","PM10","25.93","2022 Jun 22 12:00:00 AM","2022 Jun 23 12:00:00 AM","4.433181","-75.211139","1,191","Microgramos por metro cúbico","ug/m3","1,440","73","Tolima","73001","Ibagué","Fija"
"8258","CORTOLIMA","CORTOLIMA","PM10","25.61","2022 Jun 14 12:00:00 AM","2022 Jun 15 12:00:00 AM","4.433181","-75.211139","1,191","Microgramos por metro cúbico","ug/m3","1,440","73","Tolima","73001","Ibagué","Fija"
"8258","CORTOLIMA","CORTOLIMA","PM10","28.49","2022 Jul 24 12:00:00 AM","2022 Jul 25 12:00:00 AM","4.433181","-75.211139","1,191","Microgramos por metro cúbico","ug/m3","1,440","73","Tolima","73001","Ibagué","Fija"
"8258","CORTOLIMA","CORTOLIMA","PM10","23.19","2022 Jan 21 12:00:00 AM","2022 Jan 22 12:00:00 AM","4.433181","-75.211139","1,191","Microgramos por metro cúbico","ug/m3","1,440","73","Tolima","73001","Ibagué","Fija"
"8258","CORTOLIMA","CORTOLIMA","PM10","27.96","2022 Jul 04 12:00:00 AM","2022 Jul 05 12:00:00 AM","4.433181","-75.211139","1,191","Microgramos por metro cúbico","ug/m3","1,440","73","Tolima","73001","Ibagué","Fija"
"8258","CORTOLIMA","CORTOLIMA","PM10","25.78","2022 Nov 14 12:00:00 AM","2022 Nov 15 12:00:00 AM","4.433181","-75.211139","1,191","Microgramos por metro cúbico","ug/m3","1,440","73","Tolima","73001","Ibagué","Fija"
"31477","CORTOLIMA","POLICÍA DE CARRETERAS","PM10","33.49","2022 Oct 25 12:00:00 AM","2022 Oct 26 12:00:00 AM","4.435278","-75.202222","1,126","Microgramos por metro cúbico","ug/m3","1,440","73","Tolima","73001","Ibagué","Fija"
"8258","CORTOLIMA","CORTOLIMA","PM10","23.88","2022 Dec 30 12:00:00 AM","2022 Dec 31 12:00:00 AM","4.433181","-75.211139","1,191","Microgramos por metro cúbico","ug/m3","1,440","73","Tolima","73001","Ibagué","Fija"
"8258","CORTOLIMA","CORTOLIMA","PM10","22.95","2022 Feb 05 12:00:00 AM","2022 Feb 06 12:00:00 AM","4.433181","-75.211139","1,191","Microgramos por metro cúbico","ug/m3","1,440","73","Tolima","73001","Ibagué","Fija"
"8258","CORTOLIMA","CORTOLIMA","PM10","23.31","2022 Apr 28 12:00:00 AM","2022 Apr 29 12:00:00 AM","4.433181","-75.211139","1,191","Microgramos por metro cúbico","ug/m3","1,440","73","Tolima","73001","Ibagué","Fija"
"8258","CORTOLIMA","CORTOLIMA","PM10","26.31","2022 Nov 06 12:00:00 AM","2022 Nov 07 12:00:00 AM","4.433181","-75.211139","1,191","Microgramos por metro cúbico","ug/m3","1,440","73","Tolima","73001","Ibagué","Fija"
"8258","CORTOLIMA","CORTOLIMA","PM10","29.5","2022 Sep 08 12:00:00 AM","2022 Sep 09 12:00:00 AM","4.433181","-75.211139","1,191","Microgramos por metro cúbico","ug/m3","1,440","73","Tolima","73001","Ibagué","Fija"
"8258","CORTOLIMA","CORTOLIMA","PM10","22.51","2022 Jun 03 12:00:00 AM","2022 Jun 04 12:00:00 AM","4.433181","-75.211139","1,191","Microgramos por metro cúbico","ug/m3","1,440","73","Tolima","73001","Ibagué","Fija"
"31477","CORTOLIMA","POLICÍA DE CARRETERAS","PM10","27.22","2022 Apr 20 12:00:00 AM","2022 Apr 21 12:00:00 AM","4.435278","-75.202222","1,126","Microgramos por metro cúbico","ug/m3","1,440","73","Tolima","73001","Ibagué","Fija"
"8258","CORTOLIMA","CORTOLIMA","PM10","27.27","2022 Jul 07 12:00:00 AM","2022 Jul 08 12:00:00 AM","4.433181","-75.211139","1,191","Microgramos por metro cúbico","ug/m3","1,440","73","Tolima","73001","Ibagué","Fija"
"8258","CORTOLIMA","CORTOLIMA","PM10","18.84","2022 Mar 26 12:00:00 AM","2022 Mar 27 12:00:00 AM","4.433181","-75.211139","1,191","Microgramos por metro cúbico","ug/m3","1,440","73","Tolima","73001","Ibagué","Fija"
"8258","CORTOLIMA","CORTOLIMA","PM10","21.89","2022 Feb 20 12:00:00 AM","2022 Feb 21 12:00:00 AM","4.433181","-75.211139","1,191","Microgramos por metro cúbico","ug/m3","1,440","73","Tolima","73001","Ibagué","Fija"
"8258","CORTOLIMA","CORTOLIMA","PM10","29.42","2022 Jul 12 12:00:00 AM","2022 Jul 13 12:00:00 AM","4.433181","-75.211139","1,191","Microgramos por metro cúbico","ug/m3","1,440","73","Tolima","73001","Ibagué","Fija"
"8258","CORTOLIMA","CORTOLIMA","PM10","24.42","2022 Jun 02 12:00:00 AM","2022 Jun 03 12:00:00 AM","4.433181","-75.211139","1,191","Microgramos por metro cúbico","ug/m3","1,440","73","Tolima","73001","Ibagué","Fija"
"8258","CORTOLIMA","CORTOLIMA","PM10","17.59","2022 Apr 20 12:00:00 AM","2022 Apr 21 12:00:00 AM","4.433181","-75.211139","1,191","Microgramos por metro cúbico","ug/m3","1,440","73","Tolima","73001","Ibagué","Fija"
"8258","CORTOLIMA","CORTOLIMA","PM10","23.18","2022 Apr 07 12:00:00 AM","2022 Apr 08 12:00:00 AM","4.433181","-75.211139","1,191","Microgramos por metro cúbico","ug/m3","1,440","73","Tolima","73001","Ibagué","Fija"
"8258","CORTOLIMA","CORTOLIMA","PM10","26.7","2022 Oct 08 12:00:00 AM","2022 Oct 09 12:00:00 AM","4.433181","-75.211139","1,191","Microgramos por metro cúbico","ug/m3","1,440","73","Tolima","73001","Ibagué","Fija"
"8258","CORTOLIMA","CORTOLIMA","PM10","20.4","2022 Apr 29 12:00:00 AM","2022 Apr 30 12:00:00 AM","4.433181","-75.211139","1,191","Microgramos por metro cúbico","ug/m3","1,440","73","Tolima","73001","Ibagué","Fija"
"8258","CORTOLIMA","CORTOLIMA","PM10","22.06","2022 Mar 29 12:00:00 AM","2022 Mar 30 12:00:00 AM","4.433181","-75.211139","1,191","Microgramos por metro cúbico","ug/m3","1,440","73","Tolima","73001","Ibagué","Fija"
"8258","CORTOLIMA","CORTOLIMA","PM10","27.32","2022 Oct 26 12:00:00 AM","2022 Oct 27 12:00:00 AM","4.433181","-75.211139","1,191","Microgramos por metro cúbico","ug/m3","1,440","73","Tolima","73001","Ibagué","Fija"
"31477","CORTOLIMA","POLICÍA DE CARRETERAS","PM10","27.7","2022 May 03 12:00:00 AM","2022 May 04 12:00:00 AM","4.435278","-75.202222","1,126","Microgramos por metro cúbico","ug/m3","1,440","73","Tolima","73001","Ibagué","Fija"
"31477","CORTOLIMA","POLICÍA DE CARRETERAS","PM10","25.04","2022 Mar 30 12:00:00 AM","2022 Mar 31 12:00:00 AM","4.435278","-75.202222","1,126","Microgramos por metro cúbico","ug/m3","1,440","73","Tolima","73001","Ibagué","Fija"
"8258","CORTOLIMA","CORTOLIMA","PM10","29.52","2022 Aug 31 12:00:00 AM","2022 Sep 01 12:00:00 AM","4.433181","-75.211139","1,191","Microgramos por metro cúbico","ug/m3","1,440","73","Tolima","73001","Ibagué","Fija"
"8258","CORTOLIMA","CORTOLIMA","PM10","24.85","2022 May 24 12:00:00 AM","2022 May 25 12:00:00 AM","4.433181","-75.211139","1,191","Microgramos por metro cúbico","ug/m3","1,440","73","Tolima","73001","Ibagué","Fija"
"31477","CORTOLIMA","POLICÍA DE CARRETERAS","PM10","28.21","2022 Mar 09 12:00:00 AM","2022 Mar 10 12:00:00 AM","4.435278","-75.202222","1,126","Microgramos por metro cúbico","ug/m3","1,440","73","Tolima","73001","Ibagué","Fija"
"8258","CORTOLIMA","CORTOLIMA","PM10","31.09","2022 Oct 05 12:00:00 AM","2022 Oct 06 12:00:00 AM","4.433181","-75.211139","1,191","Microgramos por metro cúbico","ug/m3","1,440","73","Tolima","73001","Ibagué","Fija"
"8258","CORTOLIMA","CORTOLIMA","PM10","23.07","2022 Dec 02 12:00:00 AM","2022 Dec 03 12:00:00 AM","4.433181","-75.211139","1,191","Microgramos por metro cúbico","ug/m3","1,440","73","Tolima","73001","Ibagué","Fija"
"8258","CORTOLIMA","CORTOLIMA","PM10","24.57","2022 Dec 01 12:00:00 AM","2022 Dec 02 12:00:00 AM","4.433181","-75.211139","1,191","Microgramos por metro cúbico","ug/m3","1,440","73","Tolima","73001","Ibagué","Fija"
"8258","CORTOLIMA","CORTOLIMA","PM10","23.99","2022 Feb 11 12:00:00 AM","2022 Feb 12 12:00:00 AM","4.433181","-75.211139","1,191","Microgramos por metro cúbico","ug/m3","1,440","73","Tolima","73001","Ibagué","Fija"
"31477","CORTOLIMA","POLICÍA DE CARRETERAS","PM10","20.99","2022 Apr 05 12:00:00 AM","2022 Apr 06 12:00:00 AM","4.435278","-75.202222","1,126","Microgramos por metro cúbico","ug/m3","1,440","73","Tolima","73001","Ibagué","Fija"
"8258","CORTOLIMA","CORTOLIMA","PM10","28.55","2022 Aug 23 12:00:00 AM","2022 Aug 24 12:00:00 AM","4.433181","-75.211139","1,191","Microgramos por metro cúbico","ug/m3","1,440","73","Tolima","73001","Ibagué","Fija"
"31477","CORTOLIMA","POLICÍA DE CARRETERAS","PM10","28.61","2022 Apr 29 12:00:00 AM","2022 Apr 30 12:00:00 AM","4.435278","-75.202222","1,126","Microgramos por metro cúbico","ug/m3","1,440","73","Tolima","73001","Ibagué","Fija"
"8258","CORTOLIMA","CORTOLIMA","PM10","24.77","2022 Jan 31 12:00:00 AM","2022 Feb 01 12:00:00 AM","4.433181","-75.211139","1,191","Microgramos por metro cúbico","ug/m3","1,440","73","Tolima","73001","Ibagué","Fija"
"8258","CORTOLIMA","CORTOLIMA","PM10","24.5","2022 Mar 28 12:00:00 AM","2022 Mar 29 12:00:00 AM","4.433181","-75.211139","1,191","Microgramos por metro cúbico","ug/m3","1,440","73","Tolima","73001","Ibagué","Fija"
"31477","CORTOLIMA","POLICÍA DE CARRETERAS","PM10","33.36","2022 Jul 30 12:00:00 AM","2022 Jul 31 12:00:00 AM","4.435278","-75.202222","1,126","Microgramos por metro cúbico","ug/m3","1,440","73","Tolima","73001","Ibagué","Fija"
"8258","CORTOLIMA","CORTOLIMA","PM10","27.6","2022 Jul 21 12:00:00 AM","2022 Jul 22 12:00:00 AM","4.433181","-75.211139","1,191","Microgramos por metro cúbico","ug/m3","1,440","73","Tolima","73001","Ibagué","Fija"
"31477","CORTOLIMA","POLICÍA DE CARRETERAS","PM10","23.04","2022 Mar 06 12:00:00 AM","2022 Mar 07 12:00:00 AM","4.435278","-75.202222","1,126","Microgramos por metro cúbico","ug/m3","1,440","73","Tolima","73001","Ibagué","Fija"
"8258","CORTOLIMA","CORTOLIMA","PM10","27.08","2022 Jul 11 12:00:00 AM","2022 Jul 12 12:00:00 AM","4.433181","-75.211139","1,191","Microgramos por metro cúbico","ug/m3","1,440","73","Tolima","73001","Ibagué","Fija"
